337365,0,0,7,0,1,0,0,0,0,0,0,0,0,6819.0,0.0,6772.0,6819.0,0.0,6772.0,382.0,382.0,0,0
337365,0,0,2,0,1,0,0,0,0,0,0,0,0,363.0,0.0,219.0,363.0,0.0,219.0,363.0,363.0,0,0
337365,0,0,9,1,0,2,0,2,0,7,0,2,0,1622.0,1367.0,0.0,1893.0,1367.0,1820.0,695.0,966.0,0,0
337365,0,0,10,1,0,3,1,0,0,4,1,0,0,2624.0,2334.0,0.0,2769.0,2334.0,0.0,672.0,910.0,0,0
337365,0,0,9,1,0,1,1,0,0,2,1,0,0,965.0,678.0,0.0,1991.0,1928.0,0.0,597.0,660.0,0,0
337365,0,0,13,1,0,2,0,0,0,2,0,0,0,736.0,195.0,0.0,736.0,195.0,0.0,446.0,736.0,0,0
337365,0,0,4,0,1,2,0,0,0,6,0,0,0,304.0,0.0,219.0,442.0,0.0,219.0,304.0,442.0,0,0
337365,0,0,6,1,0,2,0,0,0,2,0,0,0,548.0,543.0,0.0,572.0,543.0,0.0,39.0,63.0,0,0
9678,0,0,2,0,1,0,0,0,0,0,0,0,0,2612.0,0.0,2608.0,2612.0,0.0,2608.0,4.0,4.0,0,0
459762,0,0,15,0,1,0,0,0,0,0,0,0,0,563.0,0.0,15.0,563.0,0.0,15.0,257.0,257.0,0,0
459762,0,0,18,0,1,0,0,0,0,0,0,0,0,841.0,0.0,9.0,841.0,0.0,9.0,239.0,239.0,0,0
459762,0,0,14,0,1,1,0,0,0,1,0,0,0,2052.0,0.0,1261.0,2052.0,0.0,1261.0,747.0,747.0,0,0
459762,0,0,10,0,1,8,0,0,0,19,0,0,0,794.0,0.0,121.0,1022.0,0.0,121.0,393.0,669.0,0,0
459762,0,0,6,1,0,1,0,0,0,4,0,0,0,379.0,410.0,0.0,570.0,410.0,0.0,410.0,570.0,0,0
459762,0,0,8,1,0,0,0,0,0,0,0,0,0,399.0,330.0,0.0,399.0,330.0,0.0,399.0,399.0,0,0
459762,0,0,30,1,0,2,0,0,0,4,0,0,0,2607.0,2600.0,0.0,2607.0,2600.0,0.0,431.0,488.0,0,0
459762,0,0,19,0,1,0,0,0,0,0,0,0,0,585.0,0.0,280.0,585.0,0.0,280.0,585.0,585.0,0,0
459762,0,0,8,0,1,0,0,0,0,0,0,0,0,423.0,0.0,13.0,423.0,0.0,13.0,423.0,423.0,0,0
459762,0,0,17,1,0,0,0,0,0,0,0,0,0,778.0,308.0,0.0,778.0,308.0,0.0,778.0,778.0,0,0
459762,0,0,17,2,0,0,0,0,0,0,0,0,0,837.0,683.0,0.0,837.0,683.0,0.0,335.0,335.0,0,0
459762,0,0,2,0,1,0,0,0,0,0,0,0,0,68.0,0.0,7.0,68.0,0.0,7.0,68.0,68.0,0,0
459762,0,0,8,1,0,0,0,0,0,0,0,0,0,276.0,33.0,0.0,276.0,33.0,0.0,276.0,276.0,0,0
459762,0,0,26,1,0,2,0,0,0,2,0,0,0,551.0,248.0,0.0,551.0,248.0,0.0,521.0,551.0,0,0
459762,0,0,9,1,0,0,0,0,0,0,0,0,0,876.0,666.0,0.0,876.0,666.0,0.0,279.0,279.0,0,0
459762,0,0,10,1,0,0,0,0,0,0,0,0,0,568.0,211.0,0.0,568.0,211.0,0.0,568.0,568.0,0,0
459762,0,0,22,1,0,0,0,0,0,0,0,0,0,2372.0,2001.0,0.0,2372.0,2001.0,0.0,469.0,469.0,0,0
459762,0,0,6,0,1,0,0,0,0,0,0,0,0,121.0,0.0,81.0,121.0,0.0,81.0,121.0,121.0,0,0
459762,0,0,11,1,0,0,0,0,0,0,0,0,0,98.0,47.0,0.0,98.0,47.0,0.0,98.0,98.0,0,0
459762,0,0,11,1,0,0,0,0,0,0,0,0,0,413.0,359.0,0.0,413.0,359.0,0.0,413.0,413.0,0,0
459762,0,0,17,1,0,0,0,0,0,0,0,0,0,2290.0,1711.0,0.0,2290.0,1711.0,0.0,614.0,614.0,0,0
459762,0,0,20,0,1,0,0,0,0,0,0,0,0,471.0,0.0,38.0,471.0,0.0,38.0,471.0,471.0,0,0
459762,0,0,10,0,1,0,0,0,0,0,0,0,0,503.0,0.0,213.0,503.0,0.0,213.0,503.0,503.0,0,0
459762,0,0,7,1,0,0,0,0,0,0,0,0,0,123.0,125.0,0.0,123.0,125.0,0.0,125.0,125.0,0,0
459762,0,0,3,1,0,0,0,0,0,0,0,0,0,57.0,38.0,0.0,57.0,38.0,0.0,57.0,57.0,0,0
459762,0,0,20,0,1,0,0,0,0,0,0,0,0,250.0,0.0,11.0,250.0,0.0,11.0,250.0,250.0,0,0
459762,0,0,10,0,1,2,1,0,0,4,1,0,0,226.0,0.0,210.0,41552.0,41542.0,210.0,226.0,377.0,0,0
459762,0,0,20,1,0,4,1,0,0,24,1,0,0,394.0,260.0,0.0,1263554.0,1263531.0,0.0,260.0,657.0,0,0
283202,1,19.0,2,0,1,1,0,1,0,4,0,1,0,40.0,0.0,41.0,218.0,0.0,163.0,41.0,218.0,41.0,146.0
203877,0,0,15,0,1,0,0,0,0,0,0,0,0,258.0,0.0,244.0,258.0,0.0,244.0,258.0,258.0,0,0
203877,0,0,11,0,1,1,0,0,0,1,0,0,0,572.0,0.0,435.0,728342.0,0.0,435.0,572.0,572.0,0,0
76463,0,0,6,0,1,5,0,2,0,14,0,2,0,549.0,0.0,321.0,84035.0,0.0,83952.0,253.0,781.0,0,0
76463,0,0,2,0,1,0,0,0,0,0,0,0,0,22.0,0.0,14.0,22.0,0.0,14.0,22.0,22.0,0,0
76463,0,0,12,0,1,3,0,0,0,8,0,0,0,584.0,0.0,389.0,156260.0,0.0,389.0,584.0,917.0,0,0
76463,0,0,5,1,0,1,0,0,0,3,0,0,0,1212.0,1129.0,0.0,219043.0,1129.0,0.0,108.0,141.0,0,0
76463,0,0,10,0,1,0,0,0,0,0,0,0,0,527.0,0.0,186.0,527.0,0.0,186.0,527.0,527.0,0,0
76463,0,0,5,0,1,22,0,1,0,43,0,1,0,1174.0,0.0,25.0,1985.0,0.0,783.0,188.0,1985.0,0,0
76463,0,0,1,0,1,3,0,1,0,6,0,1,0,19.0,0.0,8.0,307140.0,0.0,307124.0,19.0,190.0,0,0
76463,0,0,8,1,0,2,0,0,0,2,0,0,0,1170.0,1112.0,0.0,1228.0,1112.0,0.0,61.0,119.0,0,0
76463,0,0,4,0,1,0,0,0,0,0,0,0,0,51.0,0.0,29.0,51.0,0.0,29.0,51.0,51.0,0,0
76463,0,0,29,2,0,5,0,0,0,11,0,0,0,1674.0,1293.0,0.0,1674.0,1293.0,0.0,1022.0,1355.0,0,0
76463,0,0,1,0,1,0,0,0,0,0,0,0,0,117.0,0.0,57.0,117.0,0.0,57.0,117.0,117.0,0,0
76463,0,0,10,0,1,0,0,0,0,0,0,0,0,230.0,0.0,163.0,230.0,0.0,163.0,230.0,230.0,0,0
76463,0,0,1,0,1,0,0,0,0,0,0,0,0,24.0,0.0,20.0,24.0,0.0,20.0,24.0,24.0,0,0
76463,0,0,10,0,1,2,0,0,0,2,0,0,0,1066.0,0.0,1017.0,1124.0,0.0,1017.0,321.0,379.0,0,0
76463,0,0,2,0,1,0,0,0,0,0,0,0,0,42.0,0.0,18.0,42.0,0.0,18.0,42.0,42.0,0,0
76463,0,0,7,0,1,4,0,1,0,13,0,1,0,1437.0,0.0,1116.0,1437.0,0.0,1116.0,579.0,1071.0,0,0
76463,0,0,6,0,1,1,0,0,0,1,0,0,0,79.0,0.0,30.0,89.0,0.0,30.0,79.0,89.0,0,0
76463,0,0,12,1,0,1,0,0,0,1,0,0,0,1886.0,60.0,0.0,1892.0,60.0,0.0,675.0,681.0,0,0
76463,0,0,3,0,1,0,0,0,0,0,0,0,0,166.0,0.0,29.0,166.0,0.0,29.0,166.0,166.0,0,0
76463,0,0,2,1,0,0,0,0,0,0,0,0,0,19.0,17.0,0.0,19.0,17.0,0.0,19.0,19.0,0,0
250078,0,0,3,0,1,3,0,1,0,5,0,1,0,677.0,0.0,169.0,696.0,0.0,309.0,219.0,696.0,0,0
250078,0,0,16,1,0,5,0,0,0,5,0,0,0,2473.0,2245.0,0.0,2493.0,2245.0,0.0,288.0,556.0,0,0
250078,0,0,23,1,1,8,0,0,0,28,0,0,0,4245.0,2567.0,2564.0,4363.0,2567.0,2564.0,998.0,1849.0,0,0
250078,0,0,4,0,1,1,0,1,0,3,0,1,0,170.0,0.0,24.0,2395.0,0.0,2332.0,170.0,233.0,0,0
250078,1,48.0,14,0,1,1,0,0,0,1,0,0,0,582.0,0.0,318.0,1018.0,0.0,318.0,582.0,582.0,62.0,62.0
250078,1,99.0,9,0,1,4,0,0,0,13,0,0,0,657.0,0.0,140.0,55500.0,0.0,140.0,388.0,850.0,91.0,91.0
250078,0,0,11,0,1,2,0,0,0,3,0,0,0,391.0,0.0,37.0,6198.0,0.0,37.0,391.0,403.0,0,0
250078,0,0,17,0,1,2,0,0,0,6,0,0,0,888.0,0.0,40.0,888.0,0.0,40.0,303.0,453.0,0,0
250078,1,110.0,4,0,1,1,0,0,0,1,0,0,0,65.0,0.0,60.0,65.0,0.0,60.0,56.0,65.0,353.0,353.0
250078,0,0,13,0,1,0,0,0,0,0,0,0,0,548.0,0.0,472.0,548.0,0.0,472.0,197.0,197.0,0,0
250078,0,0,6,0,1,1,0,0,0,5,0,0,0,187.0,0.0,20.0,146753.0,0.0,20.0,187.0,223.0,0,0
250078,1,306.0,11,0,1,4,0,2,0,36,0,2,0,2947.0,0.0,2854.0,3309.0,0.0,3310.0,93.0,456.0,271.0,271.0
250078,0,0,22,1,0,10,0,0,0,46,0,0,0,484.0,439.0,0.0,277502.0,439.0,0.0,447.0,1367.0,0,0
250078,0,0,6,0,1,3,0,0,0,4,0,0,0,72.0,0.0,66.0,714377.0,0.0,66.0,72.0,80.0,0,0
250078,0,0,4,0,1,3,0,0,0,16,0,0,0,197.0,0.0,7.0,804.0,0.0,7.0,197.0,804.0,0,0
250078,0,0,2,0,1,2,0,0,0,2,0,0,0,21.0,0.0,14.0,198.0,0.0,14.0,21.0,198.0,0,0
250078,0,0,11,0,1,1,0,0,0,1,0,0,0,217.0,0.0,104.0,290.0,0.0,104.0,217.0,290.0,0,0
250078,0,0,13,0,1,4,0,0,0,4,0,0,0,302.0,0.0,40.0,342.0,0.0,40.0,202.0,342.0,0,0
250078,0,0,7,0,1,2,0,0,0,4,0,0,0,815.0,0.0,32.0,815.0,0.0,32.0,101.0,156.0,0,0
250078,0,0,3,0,1,2,0,0,0,2,0,0,0,99.0,0.0,100.0,1014706.0,0.0,100.0,76.0,100.0,0,0
250078,0,0,51,1,0,1,0,0,0,2,0,0,0,659.0,281.0,0.0,805196.0,281.0,0.0,659.0,659.0,0,0
250078,0,0,21,0,1,3,0,0,0,3,0,0,0,1432.0,0.0,675.0,1036665.0,0,675.0,854.0,911.0,0,0
250078,0,0,33,4,0,1,1,0,0,8,1,0,0,816.0,818.0,0.0,63207.0,63203.0,0.0,818.0,884.0,0,0
250078,0,0,2,1,0,0,0,0,0,0,0,0,0,213.0,211.0,0.0,213.0,211.0,0.0,213.0,213.0,0,0
250078,0,0,9,0,1,1,0,0,0,12,0,0,0,72.0,0.0,9.0,1027.0,0.0,9.0,72.0,211.0,0,0
250078,0,0,2,0,1,0,0,0,0,0,0,0,0,66.0,0.0,21.0,66.0,0.0,21.0,66.0,66.0,0,0
250078,0,0,9,0,1,4,0,1,0,13,0,1,0,789.0,0.0,226.0,80060.0,0.0,78811.0,488.0,1584.0,0,0
250078,0,0,22,1,0,2,0,0,0,5,0,0,0,278.0,129.0,0.0,492.0,129.0,0.0,224.0,492.0,0,0
250078,0,0,2,0,1,0,0,0,0,0,0,0,0,10.0,0.0,12.0,10.0,0.0,12.0,12.0,12.0,0,0
250078,0,0,2,0,1,1,0,0,0,1,0,0,0,27.0,0.0,22.0,1165941.0,0.0,22.0,27.0,27.0,0,0
250078,0,0,1,0,1,3,1,2,0,5,1,2,0,3.0,0.0,6.0,68.0,30.0,54.0,6.0,68.0,0,0
250078,0,0,10,0,1,5,0,1,0,13,0,1,0,251.0,0.0,5.0,954973.0,0.0,193.0,85.0,389.0,0,0
133429,1,42.0,4,0,1,3,0,0,0,3,0,0,0,225.0,0.0,233.0,11769.0,0.0,233.0,233.0,315.0,22.0,22.0
133429,0,0,11,0,1,2,0,0,0,2,0,0,0,141.0,0.0,86.0,825890.0,0.0,86.0,141.0,183.0,0,0
133429,0,0,6,1,1,2,1,1,0,3,1,1,0,174.0,63.0,4.0,8633.0,209.0,213.0,174.0,213.0,0,0
133429,0,0,3,1,0,3,1,0,0,4,1,0,0,207.0,214.0,0.0,302.0,234.0,0.0,214.0,302.0,0,0
133429,1,96.0,5,0,1,5,0,1,0,19,0,2,0,647.0,0.0,202.0,3452.0,0.0,933.0,236.0,940.0,103.0,103.0
133429,0,0,5,0,1,0,0,0,0,0,0,0,0,1031.0,0.0,1023.0,1031.0,0.0,1023.0,231.0,231.0,0,0
133429,0,0,3,0,1,1,0,0,0,1,0,0,0,224.0,0.0,41.0,33681.0,0.0,41.0,224.0,224.0,0,0
199067,0,0,8,0,2,2,0,0,1,24,0,0,1,1926.0,0.0,1746.0,2049.0,0.0,1746.0,686.0,1393.0,0,0
199067,1,281.0,15,0,2,0,0,0,0,0,0,0,0,595.0,0.0,562.0,595.0,0.0,562.0,595.0,595.0,1504.0,1988.0
199067,0,0,25,0,1,0,0,0,0,0,0,0,0,1445.0,0.0,1459.0,1445.0,0.0,1459.0,633.0,633.0,0,0
199067,0,0,8,0,1,4,0,0,0,4,0,0,0,100.0,0.0,31.0,175.0,0.0,31.0,100.0,175.0,0,0
199067,0,0,4,1,0,3,1,0,0,8,1,0,0,115.0,116.0,0.0,300.0,184.0,0.0,116.0,300.0,0,0
199067,0,0,6,0,1,2,0,0,0,7,0,0,0,1135.0,0.0,6.0,1246.0,0.0,6.0,430.0,688.0,0,0
199067,0,0,4,0,1,2,0,0,0,2,0,0,0,36.0,0.0,12.0,970828.0,0.0,12.0,32.0,36.0,0,0
199067,0,0,1,0,1,1,0,0,0,1,0,0,0,12.0,0.0,14.0,31.0,0.0,14.0,14.0,31.0,0,0
199067,0,0,36,0,3,3,0,0,0,14,0,0,0,2566.0,0.0,2489.0,2566.0,0.0,2489.0,1256.0,2566.0,0,0
199067,0,0,4,0,1,2,0,0,1,15,0,0,1,2008.0,0.0,2038.0,13572.0,0.0,2038.0,198.0,806.0,0,0
199067,0,0,10,0,2,3,0,2,0,4,0,2,0,490.0,0.0,382.0,510.0,0.0,469.0,170.0,510.0,0,0
199067,0,0,5,0,1,9,0,2,0,39,0,3,0,182.0,0.0,11.0,147767.0,0.0,215.0,71.0,813.0,0,0
199067,1,32.0,15,0,1,4,0,1,0,6,0,1,0,583.0,0.0,561.0,757.0,0.0,754.0,583.0,757.0,19.0,19.0
199067,0,0,6,0,2,2,0,1,0,7,0,1,0,383.0,0.0,373.0,975.0,0.0,969.0,343.0,631.0,0,0
199067,0,0,4,0,1,0,0,0,0,0,0,0,0,82.0,0.0,84.0,82.0,0.0,84.0,84.0,84.0,0,0
199067,0,0,10,0,1,1,0,0,0,1,0,0,0,81.0,0.0,36.0,81.0,0.0,36.0,60.0,81.0,0,0
199067,0,0,8,0,1,0,0,0,0,0,0,0,0,59.0,0.0,9.0,59.0,0.0,9.0,59.0,59.0,0,0
199067,0,0,5,0,1,3,0,0,0,3,0,0,0,3463.0,0.0,211.0,3588.0,0.0,211.0,636.0,788.0,0,0
199067,0,0,1,0,1,0,0,0,0,0,0,0,0,33.0,0.0,30.0,33.0,0.0,30.0,33.0,33.0,0,0
199067,0,0,3,1,0,0,0,0,0,0,0,0,0,282.0,204.0,0.0,282.0,204.0,0.0,282.0,282.0,0,0
199067,0,0,23,0,1,3,0,0,0,15,0,0,0,4748.0,0.0,4407.0,741657.0,0.0,4407.0,618.0,926.0,0,0
199067,0,0,2,0,1,0,0,0,0,0,0,0,0,45.0,0.0,54.0,45.0,0.0,54.0,54.0,54.0,0,0
199067,0,0,6,1,0,8,2,0,0,34,2,0,0,1040.0,192.0,0.0,1144.0,381.0,0.0,143.0,1144.0,0,0
199067,0,0,4,0,1,2,0,0,0,3,0,0,0,53.0,0.0,11.0,508325.0,0.0,11.0,53.0,74.0,0,0
199067,0,0,9,0,1,1,0,0,0,5,0,0,0,282.0,0.0,22.0,581.0,0.0,22.0,282.0,581.0,0,0
199067,0,0,3,0,1,2,0,0,0,2,0,0,0,114.0,0.0,35.0,114.0,0.0,35.0,79.0,114.0,0,0
199067,0,0,2,0,1,4,0,0,0,6,0,0,0,23.0,0.0,15.0,414.0,0.0,15.0,23.0,414.0,0,0
199067,1,21.0,1,0,1,0,0,0,0,0,0,0,0,3.0,0.0,10.0,3.0,0.0,10.0,10.0,10.0,132.0,132.0
199067,0,0,18,0,1,5,0,1,0,7,0,1,0,556.0,0.0,466.0,768.0,0.0,173546.0,500.0,768.0,0,0
199067,0,0,5,0,1,1,0,0,0,4,0,0,0,390.0,0.0,11.0,390.0,0.0,11.0,334.0,390.0,0,0
199067,0,0,2,0,1,1,0,0,0,1,0,0,0,277.0,0.0,263.0,277.0,0.0,263.0,66.0,277.0,0,0
199067,0,0,2,0,1,4,0,0,0,9,0,0,0,24.0,0.0,9.0,529314.0,0.0,9.0,24.0,191.0,0,0
199067,0,0,3,0,1,2,0,2,1,9,0,3,1,62.0,0.0,59.0,337475.0,0.0,337473.0,62.0,202.0,0,0
199067,0,0,9,0,1,4,0,0,0,14,0,0,0,4458.0,0.0,46.0,4458.0,0.0,46.0,128.0,733.0,0,0
199067,0,0,2,1,0,2,1,0,0,2,1,0,0,84.0,85.0,0.0,1565232.0,99.0,0.0,85.0,99.0,0,0
127767,0,0,6,0,1,4,0,0,0,4,0,0,0,1596.0,0.0,773.0,1596.0,0.0,773.0,484.0,863.0,0,0
140230,0,0,13,1,0,10,1,1,0,26,1,1,0,243.0,213.0,0.0,901.0,841.0,473.0,221.0,901.0,0,0
140230,0,0,4,1,0,4,1,0,0,13,1,0,0,726.0,728.0,0.0,897.0,810.0,0.0,257.0,426.0,0,0
175221,0,0,22,1,0,1,0,0,0,4,0,0,0,1386.0,958.0,0.0,1386.0,958.0,0.0,822.0,853.0,0,0
175221,0,0,43,0,1,8,0,0,0,28,0,0,0,2306.0,0.0,557.0,3040.0,0.0,557.0,918.0,1793.0,0,0
175221,0,0,6,0,1,0,0,0,0,0,0,0,0,156.0,0.0,168751.0,156.0,0.0,168751.0,156.0,156.0,0,0
175221,0,0,6,0,1,0,0,0,0,0,0,0,0,94.0,0.0,58.0,94.0,0.0,58.0,94.0,94.0,0,0
175221,0,0,20,0,1,6,0,1,0,26,0,1,0,865.0,0.0,742.0,377890.0,0.0,742.0,738.0,1160.0,0,0
373216,0,0,4,1,0,3,0,0,0,9,0,0,0,5950.0,5946.0,0.0,88339.0,5946.0,0.0,11.0,143.0,0,0
143168,0,0,10,0,1,7,0,1,0,11,0,1,0,620.0,0.0,66.0,783.0,0.0,435.0,409.0,783.0,0,0
83281,0,0,13,0,1,6,0,1,0,17,0,1,0,3057.0,0.0,3002.0,3213.0,0.0,3002.0,318.0,721.0,0,0
83281,0,0,12,2,1,5,2,1,0,18,2,1,0,506.0,499.0,497.0,238057.0,499.0,497.0,278.0,560.0,0,0
83281,0,0,8,1,0,1,0,0,0,1,0,0,0,287.0,115.0,0.0,59944.0,115.0,0.0,287.0,287.0,0,0
83281,0,0,7,0,1,5,0,1,1,8,0,1,1,604.0,0.0,519.0,258629.0,0.0,195121.0,238.0,610.0,0,0
83281,0,0,5,0,1,2,0,1,0,5,0,1,0,138.0,0.0,111.0,2582.0,0.0,2467.0,138.0,253.0,0,0
83281,0,0,1,1,0,5,0,0,0,10,0,0,0,7.0,8.0,0.0,271716.0,8.0,0.0,8.0,247.0,0,0
83281,0,0,9,0,1,1,0,0,0,23,0,0,0,67.0,0.0,7.0,1482.0,0.0,7.0,67.0,255.0,0,0
78649,1,58562.0,2,0,1,3,0,1,0,42,0,1,0,5970.0,0.0,5971.0,528783.0,0.0,6206.0,34.0,743.0,634.0,634.0
78649,0,0,10,1,0,7,0,0,0,40,0,0,0,620.0,567.0,0.0,792.0,567.0,0.0,90.0,792.0,0,0
78649,0,0,21,0,1,13,0,2,0,54,0,2,0,3727.0,0.0,2853.0,18003.0,0.0,2853.0,486.0,1587.0,0,0
78649,0,0,1,0,1,5,0,1,1,15,0,1,1,16.0,0.0,7.0,4481.0,0.0,191.0,16.0,331.0,0,0
89356,0,0,2,1,0,1,0,0,0,1,0,0,0,48.0,49.0,0.0,48.0,49.0,0.0,36.0,49.0,0,0
89356,0,0,1,1,0,13,3,0,0,27,3,0,0,18.0,5.0,0.0,583.0,464.0,0.0,18.0,583.0,0,0
89356,0,0,9,1,0,2,1,0,0,6,1,0,0,498.0,338.0,0.0,729.0,423.0,0.0,297.0,729.0,0,0
89356,0,0,5,1,0,10,1,0,0,36,1,0,0,3568.0,3562.0,0.0,3972.0,3590.0,0.0,304.0,1358.0,0,0
89356,0,0,12,1,1,6,2,1,1,33,3,1,1,1640.0,1635.0,1594.0,239383.0,1825.0,1823.0,173.0,772.0,0,0
89356,0,0,35,0,1,12,0,0,0,62,0,0,0,1867.0,0.0,249.0,56857.0,0.0,249.0,830.0,2336.0,0,0
89356,0,0,13,1,0,0,0,0,0,0,0,0,0,376.0,89.0,0.0,376.0,89.0,0.0,376.0,376.0,0,0
89356,0,0,2,0,1,7,0,1,0,26,0,1,0,28.0,0.0,31.0,140264.0,0.0,240.0,31.0,423.0,0,0
89356,0,0,2,0,1,0,0,0,0,0,0,0,0,12.0,0.0,6.0,12.0,0.0,6.0,12.0,12.0,0,0
89356,0,0,4,1,0,2,0,0,1,17,0,0,1,6140.0,6127.0,0.0,70603.0,6127.0,0.0,14.0,177.0,0,0
89356,0,0,6,0,1,0,0,0,0,0,0,0,0,708.0,0.0,311.0,708.0,0.0,311.0,311.0,311.0,0,0
89356,0,0,8,0,1,2,0,0,0,2,0,0,0,1757.0,0.0,1656.0,1903.0,0.0,1656.0,142.0,541.0,0,0
89356,0,0,4,0,1,1,0,0,0,1,0,0,0,95.0,0.0,75.0,95.0,0.0,75.0,55.0,95.0,0,0
89356,0,0,4,0,1,11,0,1,0,41,0,1,0,560.0,0.0,8.0,188064.0,0.0,134.0,107.0,847.0,0,0
89356,0,0,10,1,0,0,0,0,0,0,0,0,0,117.0,125.0,0.0,117.0,125.0,0.0,125.0,125.0,0,0
89356,0,0,6,1,0,11,1,0,0,23,1,0,0,560.0,442.0,0.0,856.0,724.0,0.0,179.0,856.0,0,0
135086,0,0,2,0,1,4,0,0,0,7,0,0,0,31.0,0.0,15.0,2692.0,0.0,15.0,31.0,211.0,0,0
275876,1,22.0,8,0,1,0,0,0,0,0,0,0,0,116.0,0.0,95.0,116.0,0.0,95.0,116.0,116.0,43.0,43.0
275876,0,0,8,0,1,1,0,0,0,1,0,0,0,3683.0,0.0,4511.0,464657.0,0.0,4511.0,247.0,247.0,0,0
275876,0,0,2,0,1,0,0,0,0,0,0,0,0,91.0,0.0,73.0,91.0,0.0,73.0,91.0,91.0,0,0
275876,0,0,24,0,1,1,0,0,0,1,0,0,0,377.0,0.0,367.0,66817.0,0.0,367.0,377.0,377.0,0,0
275876,0,0,5,0,1,1,0,1,0,1,0,1,0,485.0,0.0,481.0,500.0,0.0,504.0,94.0,113.0,0,0
301640,0,0,7,0,1,7,0,0,0,17,0,0,0,557.0,0.0,8.0,2224.0,0.0,8.0,237.0,1176.0,0,0
301640,0,0,2,0,2,0,0,0,0,0,0,0,0,5970.0,0.0,5968.0,5970.0,0.0,5968.0,4.0,4.0,0,0
301640,1,128.0,2,0,1,0,0,0,0,0,0,0,0,8.0,0.0,5.0,8.0,0.0,5.0,8.0,8.0,350.0,1913.0
301640,0,0,5,0,1,1,0,1,0,1,0,1,0,356.0,0.0,354.0,356.0,0.0,354.0,222.0,356.0,0,0
301640,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0.0,5.0,4.0,0.0,5.0,5.0,5.0,0,0
301640,0,0,3,0,1,3,0,0,0,3,0,0,0,321.0,0.0,316.0,954004.0,0.0,316.0,321.0,339.0,0,0
86309,0,0,10,1,0,2,1,0,0,18,1,0,0,541.0,542.0,0.0,672.0,643.0,0.0,296.0,672.0,0,0
86309,0,0,13,1,0,0,0,0,0,0,0,0,0,3758.0,3311.0,0.0,3758.0,3311.0,0.0,743.0,743.0,0,0
86309,3,14.0,7,2,0,1,1,0,0,1,1,0,0,103.0,93.0,0.0,119.0,109.0,0.0,103.0,119.0,116.0,116.0
86309,0,0,7,0,1,10,0,0,1,46,0,0,1,127.0,0.0,105.0,429917.0,0.0,105.0,127.0,807.0,0,0
86309,0,0,16,0,1,1,0,0,0,1,0,0,0,725.0,0.0,24.0,725.0,0.0,24.0,710.0,725.0,0,0
86309,0,0,17,0,1,5,0,0,0,13,0,0,0,931.0,0.0,533.0,1247.0,0.0,533.0,655.0,1247.0,0,0
86309,0,0,5,0,1,12,1,2,0,30,1,2,0,944.0,0.0,11.0,1142.0,827.0,695.0,156.0,1142.0,0,0
86309,0,0,1,0,1,0,0,0,0,0,0,0,0,12.0,0.0,9.0,12.0,0.0,9.0,12.0,12.0,0,0
86309,0,0,1,1,0,2,0,0,0,3,0,0,0,6.0,13.0,0.0,593.0,13.0,0.0,13.0,84.0,0,0
86309,1,256887.0,7,0,1,5,0,1,0,16,0,1,0,382.0,0.0,613.0,827.0,0.0,830.0,325.0,830.0,63.0,393.0
86309,0,0,5,1,1,4,0,0,0,10,0,0,0,295.0,138.0,13.0,590.0,138.0,13.0,295.0,590.0,0,0
